Cosmetic_ID,Brand,Name,Type
5696,Clinique,Instant,Lift
5697,Clinique,Superfine,Liner
5698,Clinique,Brow,Shaper
5699,Clinique,Brow,Keeper
5700,Clinique,Quickliner,for
5701,Clinique,Brush-On,Cream
5702,Clinique,Water-Resistant,Eyeliner
5703,Clinique,Kohl,Shaper
5704,Clinique,Eye,Definer
5705,Clinique,Eyeliner,Brush
5706,Clinique,Eye,Defining
5707,Clinique,Cream,Shaper
5708,Clinique,Touch,Base
5709,Clinique,All,About
5716,Clinique,All,About
5710,Clinique,All,About
5711,Clinique,Eye,Shadow
5712,Clinique,Eye,Contour
5713,Clinique,Eye,Shader
5714,Clinique,Lid,Smoothie
5715,Clinique,All,About
5717,Neutrogena,Makeup,Remover
5718,Urban,Decay,Naked
5719,Urban,Decay,Naked
5720,Wet,'n',Wild
5721,Wet,'n',Wild
5722,Wet,'n',Wild
5723,Wet,'n',Wild
5724,Wet,'n',Wild
5725,Wet,'n',Wild
5726,Wet,'n',Wild
5727,Wet,'n',Wild
5728,Wet,'n',Wild
5729,Wet,'n',Wild
5730,Wet,'n',Wild
5731,Wet,'n',Wild
5732,Wet,'n',Wild
5733,Wet,'n',Wild
5734,Wet,'n',Wild
5735,Wet,'n',Wild
5736,Wet,'n',Wild
5737,Wet,'n',Wild
5738,Wet,'n',Wild
5739,Wet,'n',Wild
5740,Wet,'n',Wild
5741,Wet,'n',Wild
5742,Wet,'n',Wild
5743,Wet,'n',Wild
5744,Wet,'n',Wild
5745,Wet,'n',Wild
5746,Wet,'n',Wild
5747,Wet,'n',Wild
5748,Wet,'n',Wild
5749,Wet,'n',Wild
5750,Wet,'n',Wild
5751,Wet,'n',Wild
5752,Wet,'n',Wild
5753,Wet,'n',Wild
5754,Wet,'n',Wild
5755,Wet,'n',Wild
5756,Wet,'n',Wild
5757,Wet,'n',Wild
5758,Wet,'n',Wild
5759,Wet,'n',Wild
5760,Wet,'n',Wild
5761,Wet,'n',Wild
5762,Wet,'n',Wild
5763,Wet,'n',Wild
5764,Tarte,Lipsurgence,Power
5765,Tarte,Cheek,Stain
5766,Tarte,SmolderEYES,Amazonian
5767,Tarte,Skinny,SmolderEYES
5768,Tarte,LipSurgence,Lip
5769,Tarte,Amazonian,Clay
5770,Tarte,Glamazon,Pure
5771,Tarte,LipSurgence,Lip
5772,Tarte,Maracuja,Blush
5773,Tarte,LipSurgence,Matte
5774,Tarte,EmphasEYES,Waterproof
5776,Tarte,Amazonian,Clay
5777,Tarte,LipSurgence,Skintuitive
5778,Tarte,Retoucher,Flawless
5779,Tarte,MultiplEYE,Clinically-Proven
5780,Tarte,Airbuki,Bamboo
5781,Tarte,Amazonian,Clay
5782,Tarte,Clean,Slate
5783,Tarte,Mineral,Powder
5784,Tarte,EmphasEYES,For
5785,Tarte,EmphasEYES,High
5786,Tarte,MultiplEYE,Lash
5787,Tarte,FANatic,Bamboo
5788,Tarte,Glowlight,Amazonian
5789,Tarte,Clean,Slate
5790,Tarte,Amazonian,Clay
5791,Tarte,Matte,Waterproof
5792,Tarte,Maracuja,Divine
5793,Tarte,Maracuja,Lip
5794,Tarte,"Lights, Camera, Lashes!","
Dramatic
"
5795,Tarte,Amazonian,Clay
5796,Tarte,Amazonian,Clay
5797,Tarte,Bronze,&
5798,Tarte,Clean,Slate
5799,Tarte,MultiplEYE,Lash
5800,Tarte,Gifted,Amazonian
5801,Tarte,Smooth,Operator
5802,Tarte,Aibrush,Finish
5803,Tarte,EmphasEYES,Inner
5804,Tarte,Beauty,&
5805,Tarte,Amazonian,Clay
5806,Tarina,Tarantino,Eye
5807,Tarina,Tarantino,Dollskin
5808,Tarina,Tarantino,Eyelicity
5809,Tarina,Tarantino,Gem
5810,Tarina,Tarantino,Conditioning
5811,Tarina,Tarantino,Kapinki
5812,Tarina,Tarantino,Sparklicity
5813,Tarina,Tarantino,Sparklicity
5814,Tarina,Tarantino,Fleur
5815,Tarina,Tarantino,Pearl
5816,Tarina,Tarantino,Sparklicity
5818,Tarina,Tarantino,Eye
5819,Tarina,Tarantino,Dollskin
5820,Tarina,Tarantino,Dollskin
5821,Tarina,Tarantino,Dollskin
5822,Tarina,Tarantino,Eyeshadow
5823,Tarina,Tarantino,Jewel
5824,Tarina,Tarantino,Gold
5825,MAC,Wonder,Woman
5826,MAC,Mega,Metal
5827,MAC,Tartan,Tale
5828,MAC,Special,Reserve
5829,MAC,Prep,+
5830,MAC,Jeanius,Eyeshadow
5831,MAC,Wonder,Woman
5832,MAC,Wonder,Woman
5833,MAC,Eyeshadow,x15
5834,Marc,Jacobs,Beauty
5835,Marc,Jacobs,Beauty
5836,Marc,Jacobs,Beauty
5837,Givenchy,Noir,Couture
5838,Givenchy,Phenomen'Eyes,Mascara
5839,Givenchy,Very,Irresistible
5840,Givenchy,Hot,Couture
5841,Givenchy,Rouge,Interdit
5842,Givenchy,Mister,Mat
5843,Givenchy,Black,for
5844,Givenchy,Pi,"
Fragrance
"
5845,Givenchy,Gentlemen,Only
5847,Givenchy,Mister,Smooth
5848,Givenchy,Le,Rose
5849,Givenchy,Phenomen'Eyes,Waterproof
5850,Givenchy,Phenomenâ€™Eyes,Waterproof
5851,Givenchy,Hydra,Sparkling
5852,Givenchy,Dahlia,Noir
5853,Givenchy,Poudre,Bonne
5854,Givenchy,Le,Prisme
5855,Givenchy,Hydra,Sparkling
5856,Givenchy,Mister,Lash
5857,Givenchy,Man,Pro-Energizing
5858,Givenchy,Play,for
5859,Givenchy,Peel,Me
5860,Givenchy,Intensive,Age-Fighting
5861,Givenchy,Amarige,"
Fragrance
"
5862,Givenchy,Magic,Khol
5863,Givenchy,Gloss,Interdit
5864,Givenchy,Man,Powerful
5865,Givenchy,Phenomen'Eyes,Effet
5866,Givenchy,Phenomenâ€™Eyes,Effet
5867,Givenchy,No,Surgetics
5868,Givenchy,Lip,Liner
5869,Givenchy,2,Clean
5870,Givenchy,Play,for
5871,Givenchy,Noir,Couture
5872,Givenchy,Eyebrow,Show
5873,Givenchy,Kabuki,Bronzer
5874,Givenchy,Le,Vernis
5875,Givenchy,Parad'Eyes,Fluid
5876,Givenchy,Paradâ€™Eyes,Fluid
5877,Givenchy,Blush,Gelee
5878,Givenchy,Mister,Eyebrow
5879,Givenchy,Mister,Perfect
5880,Givenchy,Hydra,Sparkling
5881,Givenchy,Mist,Me
5882,Givenchy,Magic,Kajal
5883,Givenchy,Givenchy,Gentlemen
5884,Givenchy,Mister,Radiant
5885,Givenchy,Rouge,Interdit
5886,Givenchy,Radically,No
5887,Givenchy,GelÃ©e,D'Interdit
5888,Givenchy,GelÃ©e,Dâ€™Interdit
5889,Givenchy,Clean,It
5890,Givenchy,Tone,It
5891,Givenchy,Clean,It
5892,Givenchy,Pro-Energizing,Shaving
5893,Givenchy,Play,"
Fragrance
"
5894,Givenchy,Secur'Eyes,Delicate
5896,Givenchy,Play,Intense
5897,Givenchy,Xeryus,Rouge
5898,Givenchy,Vernis,Please!
5899,Givenchy,Hydra,Sparkling
5901,Givenchy,Pour,Homme
5902,Givenchy,Le,Soin
5903,Givenchy,Le,Soin
5904,Givenchy,Ombre,a
5905,Givenchy,Vax'in,for
5906,Givenchy,Baume,Gloss
5907,Givenchy,Tone,It
5908,Givenchy,Pi,Neo
5909,Givenchy,Le,Vernis
5910,Givenchy,Le,Prisme
5911,Givenchy,Le,Prisme
5912,Barielle,Nail,Color
5913,Barielle,Nail,Strengthener
5914,Barielle,Intensive,Nail
5915,Barielle,Extra,Gentle
5916,Barielle,Nail,Rebuilding
5917,Barielle,Fortifying,Nail
5918,Barielle,Hydrating,Ridge
5919,Barielle,Natural,Nail
5920,Barielle,Protect,Plus
5921,Barielle,Ultra,Speed
5922,Barielle,No,Chip
5923,Barielle,Clearly,Noticeable
5924,Barielle,Instant,Liquid
5925,Barielle,Love,Your
5926,Barielle,Non,Acetone
5927,Barielle,Growth,Activator
5928,Barielle,Matte-inee,"
Treatment
"
5929,Barielle,Nail,Brightener
5930,Barielle,Restorative,Nail
5931,Barielle,No,Bite
5932,Barielle,60,Second
5933,Barielle,Professional,Protective
5934,Barielle,Intensive,Hand
5935,Barielle,Advanced,Formula
5936,Barielle,Total,Foot
5937,Barielle,Rejuvenating,Foot
5938,Dior,Diorshow,Fusion
5939,NARS,NARSissist,Eyeshadow
5940,Bobbi,Brown,Nail
5941,NARS,NARSissist,Cheek
5942,Kat,Von,D
5943,Bobbi,Brown,Sheer
5944,Bobbi,Brown,L'Wren
5945,Bobbi,Brown,Lâ€™Wren
5946,Clinique,Cheek,Pop
5947,Tarte,Amazonian,Colored
5948,Hourglass,Ambient,Lighting
5949,Hakuhodo,G5520,Pointed
5950,Hakuhodo,G5515,Pointed
5951,Hakuhodo,G5522,Tapered
5952,Too,Faced,Teddy
5953,Make,Up,For
5954,Make,Up,For
5955,Jordana,Eye,Glam
5956,Bite,Beauty,High
5957,Revlon,ColorBurst,Matte
5958,Rimmel,London,Apocalips
5959,Rimmel,London,Scandal
5960,CeraVe,Moisturizing,Cream
5961,La,Roche-Posay,Toleriane
5962,Paula's,Choice,Skin
5963,REN,Bio,Retinoidâ„¢
5964,Kerastase,Nutritive,Masquintense
5965,Living,Proof,Full
5966,Macadamia,Deep,Mask
5967,Organix,Moroccan,Argan
5968,Oribe,Shampoo,for
5969,Pureology,Hydrate,Shampoo
5971,Too,Faced,Shadow
5972,Urban,Decay,Anti-Aging
5973,Shiseido,Shimmering,Cream
5974,Smashbox,Limitless,15
5975,Shiro,Cosmetics,Eyeshadow
5976,Makeup,Geek,Gel
5977,Stila,Smudge,Pots
5978,Tarte,EmphasEYES,Waterproof
5979,Essence,Gel,Eyeliner
5980,Jordana,12,HR
5981,Stila,Smudge,Stick
5982,Too,Faced,Perfect
5983,Eyeko,Skinny,Liquid
5984,Jordana,INCOLOR,Fabuliner
5985,LORAC,Front,of
5986,Physicians,Formula,Eye
5987,Sephora,Long-Lasting,12HR
5988,CoverGirl,LashBlast,Clump
5989,Jordana,Best,Lash
5990,L'Oreal,Voluminous,Butterfly
5991,L'Oreal,Voluminous,Mascara
5992,Wet,'n',Wild
5993,Sleek,MakeUP,Blush
5994,Dior,Diorblush,Cheek
5995,Josie,Maran,Coconut
5996,Stila,Convertible,Color
5997,Bourjois,Delice,de
5998,NYC,Cosmetics,Smooth
5999,EcoTools,Bamboo,Finishing
6000,IT,Cosmetics,Heavenly
6001,Sigma,Makeup,Powder/Blush
6002,Sonia,Kashuk,Blusher
6003,Wayne,Goss,Brush
6004,Wayne,Goss,Brush
6005,Wayne,Goss,Brush
6006,Wayne,Goss,Brush
6007,Becca,Ever-Matte,Poreless
6008,Benefit,Stay,Flawless
6009,Rimmel,London,Fix
6010,Too,Faced,Primed
6011,IT,Cosmetics,Bye
6012,Chanel,Les,Beiges
6013,Chanel,Les,Beiges
6014,Chanel,Les,Beiges
6015,Chanel,Les,Beiges
6016,Chanel,Les,Beiges
6017,Chanel,Les,Beiges
6018,Chanel,Les,Beiges
6019,MAC,Prep,+
6020,Boscia,Makeup-Breakup,Cool
6021,Clinique,Take,The
6022,MAC,Cleanse,Off
6023,philosophy,Purity,Made
6024,Pond's,Cold,Cream
6025,Blistex,Medicated,Lip
6026,Burt's,Bees,Beeswax
6027,Carmex,Moisturizing,Lip
6029,ChapStick,Moisturizer,Skin
6030,Nivea,A,Kiss
6031,NUXE,Reve,de
6032,Rosebud,Perfume,Co.
6033,Dior,Gel,Coat
6034,INM,Out,The
6035,OPI,Top,Coat
6036,NYC,Cosmetics,In
6037,Poshe,Super,Fast
6038,Zoya,Armor,Top
6039,CND,Stickey,Base
6040,Formula,X,Base
6041,Nail,Tek,Foundation
6042,OPI,Natural,Nail
6043,OPI,Nail,Envy
6044,Revlon,ColorStay,Base
6045,Sally,Hansen,Hard
6046,Seche,Seche,Base
6047,Elizabeth,Arden,8
6048,MAC,Mineralize,Eyeshadow
6049,Almay,Brow,Defining
6050,Anastasia,Matte,Highlighter
6051,Australis,Finishing,Powder
6052,Avon,Ultra,Color
6053,Barry,M,Lip
6054,Barry,M,Dazzle
6055,Barry,M,Nail
6056,Barry,M,Lip
6057,Bath,and,Body
6058,BB,Couture,For
6059,beautyblender,beautyblender,"
Tools
"
6060,Becca,Mineral,Blush
6061,Becca,Jewel,Dust
6062,Black,Radiance,Radiant
6063,Black,Radiance,Lipstick
6064,Bobbi,Brown,Metallic
6065,Bonne,Bell,Powder
6066,Bonne,Bell,Lip
6067,Boots,No7,Stay
6068,Boots,No7,Illuminating
6069,Boots,No7,Instant
6070,Bourjois,1,Second
6071,Bourjois,Little,Round
6072,Bourjois,Regard,Effect
6073,C.O.,Bigelow,My
6074,Calvin,Klein,Delicious
6075,CARGO,Eye,Shadow
6076,CARGO,BeachBlush,"
Powder
"
6077,CARGO,Blush,"
Powder
"
6078,Catrice,Ultimate,Nail
6079,Catrice,Absolute,Eye
6080,Catrice,CaramÃ©,Intense
6082,Chanel,Les,Tissages
6083,Chantecaille,Les,Petales
6084,Clarins,Lip,Gloss
6085,Clarins,Lipstick,"
Lipstick
"
6086,Cle,de,Peau
6087,Cle,de,Peau
6088,Clinique,Full,Potential
6089,Coastal,Scents,Hot
6090,CoverGirl,Eye,Enhancers
6091,CoverGirl,1-Kit,Eye
6092,CoverGirl,Liquiline,Blast
6093,CoverGirl,LipPerfection,Lipcolor
6094,CoverGirl,Continuous,Color
6095,CoverGirl,Cheekers,Blush
6096,CoverGirl,ShineBlast,Lipgloss
6097,Dior,Gloss,Show
6098,Dior,Poudrier,Dentelle
6099,Dior,Addict,Ultra-Shine
6100,Dolce,and,Gabbana
6101,Dolce,and,Gabbana
6102,e.l.f.,Studio,Minty
6103,Essence,Kajal,Eye
6104,Essence,Mono,Eyeshadow
6105,Essence,Colour,&
6106,Essence,Nail,Art
6107,Essence,Colour,and
6108,Essence,No,Limits
6109,Estee,Lauder,Blush
6110,Estee,Lauder,Lipstick
6111,Gosh,Nail,Lacquer
6112,Gosh,Velvet,Touch
6113,Estee,Lauder,Skin
6114,Estee,Lauder,Pure
6115,Eyeko,Nail,Polish
6116,Glamour,Doll,Eyes
6117,Gosh,Effect,Powder
6118,Gosh,Velvet,Touch
6119,Hard,Candy,Just
6120,Hard,Candy,Fox
6121,Hard,Candy,Blush
6122,Hard,Candy,Meteor
6123,Jane,Eye,Zing
6124,Jordana,Powder,Blush
6125,Jordana,Nail,Polish
6126,Jordana,Color,Effects
6127,Korres,Lipstick,"
Lipstick
"
6128,Korres,Liquid,Lipstick
6129,Korres,Lip,Butter
6130,Korres,Zea,Mays
6131,L'Oreal,Chrome,Intensity
6132,L'Oreal,Colour,Juice
6133,L'Oreal,Blush,Delice
6134,L'Oreal,Endless,Lipcolour
6135,L'Oreal,HiP,Jelly
6136,L'Oreal,Resist,&
6137,L'Oreal,Telescopic,Explosion
6138,L'Oreal,HiP,Shocking
6139,L'Oreal,PRO,Manicure
6140,L'Oreal,HiP,Studio
6141,Lancome,Le,Vernis
6142,Laneige,Snow,Crystal
6143,Laura,Mercier,Nail
6144,Laura,Mercier,Lip
6145,Lime,Crime,Opaque
6146,MAC,Fix,+
6147,mark,Just,Blushing
6148,Mary,Kay,Mineral
6149,Mary,Kay,Mineral
6150,Mary,Kay,Velocity
6151,MAX,FACTOR,Vibrant
6152,MAX,FACTOR,Earth
6153,MAX,FACTOR,False
6154,MAX,FACTOR,Flawless
6155,Maybelline,ColorSensational,Lipstain
6156,Maybelline,Moisture,Extreme
6157,Maybelline,Express,Finish
6158,Maybelline,ExpertWear,Blush
6159,MeMeMe,Beat,the
6160,MeMeMe,Cheek,&
6161,Milani,Color,Perfect
6162,Milani,Minerals,Blush
6163,Milani,Powder,Blush
6164,Misa,Nail,Lacquer
6165,NYC,Cosmetics,Blushable
6166,NYC,Cosmetics,Lip
6167,Neutrogena,MoistureShine,Lip
6168,NYC,Cosmetics,Ultra
6169,NYC,Cosmetics,Eyeshadow
6170,NYC,Cosmetics,Smooth
6171,NYC,Cosmetics,Lip
6172,Nicole,by,OPI
6173,NYC,Cosmetics,Liquid
6174,NYC,Cosmetics,Ultra
6175,NYX,Tinted,Lip
6176,NYX,Diamond,Sparkle
6177,NYX,Lip,Lacquer
6178,NYX,Round,Lip
6179,OPI,Nail,Lacquer
6180,OPI,Drip,Dry
6181,OPI,Designer,Series
6182,Palladio,Lip,Liner
6183,Physicians,Formula,Bronze
6184,Prestige,Eyeshadow,"
Powder
"
6185,Prestige,Dramatic,Minerals
6186,Prestige,Total,Intensity
6187,Pure,Luxe,Eyeshadow
6188,Revlon,ColorStay,Mineral
6189,Revlon,ColorStay,Soft
6190,Revlon,Matte,Lipstick
6191,Revlon,Luxurious,Color
6192,Revlon,A,Floral
6193,Revlon,Luxurious,Color
6194,Revlon,ColorStay,Mineral
6195,Revlon,Matte,Eyeshadow
6196,Revlon,Street,Wear
6197,Rimmel,London,Lasting
6198,Rimmel,London,Lasting
6199,Rimmel,London,Moisture
6200,Rimmel,London,60
6201,Rimmel,London,Exaggerate
6202,Rimmel,London,Soft
6203,Rimmel,London,Lasting
6204,Rimmel,London,Rich
6205,Rimmel,London,Lasting
6206,Rimmel,London,Glam'Eyes
6207,Rimmel,London,Glamâ€™Eyes
6208,Rimmel,London,Exaggerate
6209,Rock,and,Republic
6210,Rock,and,Republic
6211,Sally,Hansen,Insta-Dri
6212,Sally,Hansen,Complete
6213,Sally,Hansen,Hard
6214,Sally,Hansen,Natural
6215,Sally,Hansen,Lip
6216,Sally,Hansen,Nail
6217,Sally,Hansen,Lacquer
6218,Sally,Beauty,Sally
6219,Sally,Beauty,Eye
6220,Seche,Nail,Lacquer
6221,Sephora,Flashy,Liner
6222,Sephora,Super,Shimmer
6223,Sephora,Rouge,Cream
6224,Sephora,Blush,Me!
6225,Sephora,by,OPI
6226,Shiseido,Luminizing,Lip
6227,Shiseido,Perfect,Rouge
6228,shu,uemura,Painting
6229,shu,uemura,Rouge
6230,shu,uemura,Pressed
6231,shu,uemura,Drawing
6232,Silk,Naturals,Glow
6233,Silk,Naturals,Eye
6234,Sinful,Colors,Cream
6235,Sinful,Colors,Professional
6236,Sleek,MakeUP,Ink
6237,Smashbox,Eye,Shadow
6238,Smashbox,Blush,Rush
6239,Smashbox,Photo,Finish
6240,Smashbox,Photo,Finish
6241,Smashbox,Lip,Enhancing
6242,Sonia,Kashuk,Blending
6243,Sonia,Kashuk,Eyeshadow
6244,Sonia,Kashuk,Beautifying
6245,Sonia,Kashuk,CrÃ¨me
6246,Stila,Eye,Shadow
6247,Stila,Enamel,Luxe
6248,Stila,Lip,Glaze
6249,The,Body,Shop
6250,The,Body,Shop
6251,The,Body,Shop
6252,TIGI,Bed,Head
6253,Too,Faced,Blushing
6254,Too,Faced,Glamour
6255,The,Body,Shop
6256,theBalm,Plump,Your
6257,Thierry,Mugler,Rouge
6258,Ulta,Eyeshadow,"
Powder
"
6259,Ulta,Mineral,Powder
6260,Ulta,Automatic,Eye
6261,Ulta,Professional,Nail
6262,Urban,Decay,Pocket
6263,Urban,Decay,Loose
6264,Victoria's,Secret,Shine
6265,Wet,'n',Wild
6266,Wild,and,Crazy
6267,YSL,Rouge,Pur
6268,YSL,Rouge,Pur
6269,YSL,Golden,Gloss
6270,Ulta,Brilliant,Color
6271,Tom,Ford,Beauty
6272,Urban,Decay,Eyeshadow
6282,Kat,Von,D
6283,Kat,Von,D
6284,Kat,Von,D
6285,Kat,Von,D
6286,Kat,Von,D
6287,Sleek,MakeUP,i-Divine
6288,Bite,Beauty,Line
6289,Bite,Beauty,Lush
6290,Bite,Beauty,Cinnamon
6291,Bite,Beauty,Lip
6292,Bite,Beauty,Whipped
6293,Bite,Beauty,Honey
6294,Bite,Beauty,Superfruit
6295,Bite,Beauty,Contour
6296,Bite,Beauty,Lip
6297,Bite,Beauty,Rouge
6298,Bite,Beauty,Luminous
6299,Bite,Beauty,Cashmere
6300,Bite,Beauty,Lush
6301,Bite,Beauty,Luminous
6302,Rimmel,London,Lasting
6303,Rimmel,London,Lasting
6304,Rimmel,London,Show
6305,Rimmel,London,Stay
6306,Rimmel,London,Lasting
6307,Rimmel,London,Stay
6308,Sleek,MakeUP,Cream
6309,Sleek,MakeUP,Blush
6310,Formula,X,Liquid
6311,theBalm,Lip,&
6312,theBalm,Lip,&
6313,Korres,Lip,Butter
6314,theBalm,Eyeshadow,Single
6315,Chanel,Ombres,Tracees
6316,Chanel,Ombres,Tracees
6317,NARS,Matte,Multiple
6318,Chikuhodo,Z-5,Eyeshadow
6319,Chikuhodo,Z-10,Eyeshadow
6320,Chikuhodo,Z-4,Cheek/Highlight
6321,Chikuhodo,Z-9,Powder
6322,Chikuhodo,Z-1,Powder
6323,MAC,Mineralize,Glass
6324,Milani,Rose,Powder
6325,Maybelline,Master,Glaze
6326,Urban,Decay,Pressed
6327,Urban,Decay,Pressed
6328,Urban,Decay,Pressed
6329,YSL,Baby,Doll
6330,Zoya,Magical,Pixie
6331,Sleek,MakeUP,Pout
6332,Estee,Lauder,Pure
6333,IT,Cosmetics,Illuminating
6334,Illamasqua,Glamore,Lipstick
6335,Illamasqua,Shattered,Star
6336,Physicians,Formula,Nude
6337,Physicians,Formula,Nude
6338,Physicians,Formula,Nude
6339,Physicians,Formula,Nude
6340,Formula,X,Celestials
6341,Divergent,Sephora,x
6342,Divergent,Long-Wear,Blush
6343,Divergent,Radiant,Glow
6344,Divergent,Shimmering,Bronzer
6345,Divergent,High,Gloss
6346,Divergent,High,Pigment
6347,Divergent,High-Shine,Lipgloss
6348,Sephora,+,Pantone
6349,MAC,In,Extreme
6350,Bioderma,Crealine,H20
6351,Sisley,Paris,Phyto-Ombre
6352,Sisley,Paris,Phyto-Blush
6353,Sisley,Paris,Phyto-Rouge
6354,Revlon,PhotoReady,Skinlights
6355,Givenchy,Ombre,Couture
6356,Shiseido,Lacquer,Gloss
6357,Sephora,+,Pantone
6358,Sephora,+,Pantone
6359,Sephora,+,Pantone
6360,Urban,Decay,Heavy
6361,Urban,Decay,Bondage
6362,NARS,Contour,Blush
6363,NARS,Contour,Blush
6364,NARS,Contour,Blush
6365,Giorgio,Armani,Cheek
6366,Urban,Decay,Super-Saturated
6367,Urban,Decay,Ink
6368,Urban,Decay,All
6369,Urban,Decay,Perversion
6370,Urban,Decay,24/7
6371,IT,Cosmetics,Vitality
6372,Dior,Diorskin,Nude
6373,MAC,Patentpolish,Lip
6374,Maybelline,Color,Elixir
6375,NARS,Lip,Gloss
6376,MAC,129SE,Proenza
6377,Tom,Ford,Beauty
6378,Laura,Mercier,Gel
6379,Laura,Mercier,Sheer
6380,Too,Faced,Bronzing
6381,Too,Faced,Natural
6382,MAC,Studio,Sculpt
6383,MAC,Studio,Sculpt
6384,Tom,Ford,Beauty
6385,Bite,Beauty,Matte
6386,Kat,Von,D
6387,Kat,Von,D
6388,Too,Faced,Melted
6389,Too,Faced,Eye
6390,Josie,Maran,Argan
6391,Dior,Diorskin,Nude
6392,Sephora,Contour,Eye
6393,Dior,Glowing,Colour
6394,Guerlain,Terracotta,Bronzing
6395,Guerlain,Terracotta,Blush
6396,Guerlain,Terracotta,Bronzing
6397,MAC,Sculpting,Powder
6398,MAC,Alluring,Aquatic
6399,MAC,127,Split
6400,MAC,233,Split
6401,Becca,Beach,Tint
6402,Dior,Dior,Addict
6403,Lipstick,Queen,Jungle
6404,Lipstick,Queen,Let
6405,Dior,Vernis,Gel
6406,Formula,X,Glitter
6407,Giorgio,Armani,Eyes
6408,Bite,Beauty,Deconstructed
6409,Guerlain,Les,Voilettes
6410,MAC,Extra,Dimension
6411,MAC,Brow,Duo
6412,MAC,Mineralize,Skinfinish
6413,MAC,Pedro,Lourenco
6414,Giorgio,Armani,Maestro
6415,Too,Faced,Rock
6416,Too,Faced,Nashville
6417,Chikuhodo,Z-2,Highlight
6418,Chikuhodo,Z-8,Cheek
6419,Chikuhodo,Z-3,Contour
6420,Make,Up,For
6421,Bite,Beauty,BB
6422,Surratt,Beauty,Artistique
6423,Lavanila,The,Healthy
6424,Smashbox,Always,Sharp
6425,Smashbox,Always,Sharp
6426,NARS,Powder,Brush
6427,NARS,Bronzing,Powder
6428,NARS,Blush,Brush
6429,NARS,Contour,Brush
6430,Melt,Cosmetics,Lipstick
6431,NARS,Dual,Intensity
6432,Inglot,HD,Illuminizing
6433,Inglot,HD,Sculpting
6434,Makeup,Geek,Blush
6435,Becca,Beach,Tint
6436,LORAC,10-Pan,Eyeshadow
6437,MAC,Studio,Nail
6438,YSL,Couture,Palette
6439,YSL,Couture,Eyeshadow
6440,Too,Faced,La
6441,MAC,Studio,Nail
6442,IT,Cosmetics,CC+
6443,Kat,Von,D
6444,Milani,Bella,Eyes
6445,Marc,Jacobs,Beauty
6446,Marc,Jacobs,Beauty
6447,Marc,Jacobs,Beauty
6448,NARS,Night,Series
6449,NARS,Nail,Polish
6450,Urban,Decay,Pulp
6451,Kat,Von,D
6452,Laura,Mercier,Cheek
6453,NARS,Eye,Kit
6454,Bobbi,Brown,Brightening
6455,MAC,Look,in
6456,Chanel,Les,4
6457,Chanel,Multi-Effect,Eyeshadow
6458,MAC,Veluxe,Pearlfusion
6459,LORAC,Skinny,Palette
6460,MAC,Look,in
6461,Becca,Lowlight,Sculpting
6462,MAC,Fluidline,Eye
6463,Make,Up,For
6464,Make,Up,For
6465,Guerlain,KissKiss,Lipstick
6472,Tarte,Rainforest,After
6473,Tarte,Amazonian,Clay
6474,Tarte,Amazonian,Clay
6475,Hourglass,1.5mm,Mechanical
6476,simplehuman,Sensor,Mirror
6477,Urban,Decay,6-Pan
6478,NARS,Audacious,Lipstick
6479,NARS,Yachiyo,Kabuki
6480,NARS,Mizubake,Kabuki
6481,NARS,Mie,Kabuki
6482,NARS,Kudoki,Kabuki
6483,Tom,Ford,Beauty
6484,Makeup,Geek,Eyeshadow
6485,Stila,Eyes,are
6486,Stila,Eyes,are
6487,Tarte,Amazonian,Clay
6488,Giorgio,Armani,Fall
6489,Giorgio,Armani,Fade
6490,Chikuhodo,GSN-07,Eyeshadow
6491,Chikuhodo,GSN-09,Eyeshadow
6492,Chikuhodo,GSN-12,Eyebrow
6493,Sephora,#49,Pro
6494,Ardency,Inn,MODSTER
6495,Hakuhodo,J004G,Eyeshadow
6496,Hakuhodo,J242G,Eyeshadow
6497,Bite,Beauty,Lush
6498,Cle,de,Peau
6499,Louise,Young,LY38B
6500,Louise,Young,LY13
6501,Louise,Young,LY38
6502,Chikuhodo,GSN-01,Powder
6503,Chikuhodo,GSN-03,Cheek
6504,Charlotte,Tilbury,Eyeshadow
6505,Charlotte,Tilbury,Eyeshadow
6506,Charlotte,Tilbury,Lip
6507,Make,Up,For
6508,Conair,Infiniti,Pro
6509,Urban,Decay,Shadow
6510,Giorgio,Armani,Eyes
6511,YSL,Blush,Volupte
6512,Urban,Decay,Naked
6513,Urban,Decay,24/7
6514,L'Oreal,Infallible,Silkissime
6515,Cle,de,Peau
6516,Cle,de,Peau
6517,Hourglass,Ambient,Lighting
6518,Too,Faced,Eyeshadow
6519,Too,Faced,La
6520,Too,Faced,Holiday
6521,Too,Faced,Lip
6522,Gucci,Beauty,Magnetic
6523,Gucci,Beauty,Vibrant
6524,Gucci,Beauty,Sheer
6525,Gucci,Beauty,Audacious
6526,Gucci,Beauty,Impact
6527,Gucci,Beauty,Precise
6528,Gucci,Beauty,Opulent
6529,Gucci,Beauty,Power
6530,Gucci,Beauty,Luxurious
6531,Gucci,Beauty,Sleek
6532,Gucci,Beauty,Bold
6533,Gucci,Beauty,Bold
6534,Gucci,Beauty,Bold
6535,Gucci,Beauty,Golden
6536,Gucci,Beauty,Purifying
6537,Gucci,Beauty,Gentle
6538,Gucci,Beauty,Perfecting
